uuid,text_data
1488bfc2-8812-4da4-8b88-345f2401546c," of that requirement. In such a case, Congress would need to clarify which federal agency would be responsible for enforcing tolling regulations and overseeing toll rates. 37 CRS Report R43308, Infrastructure Finance and Debt to Support Surface Transportation Investment , by William J. Mallett and Grant A. Driessen . 38 CRS Report R43410, Highway and Public Transportation Infrastructure Provision Using Public -Private Partnerships (P3s) , by William J. Mallett . Tolling U.S. Highways and Bridges Congressional Research Service 14 Although the FHWA oversees the use of toll revenues and has the authority to stop the collection of tolls on a facility that is diverting tolls to use s not authorized by federal law or not in compliance with the use of revenue provisions, some FHWA offices in state capitals have in the past shown reluctanc e to force states to comply.39 States have also raised concerns that they could go to the effort and expense of implementing tolls and find after the fact that FHWA considers them"
1488bfc2-8812-4da4-8b88-345f2401546c," in violation of the toll provisions in 23 U.S.C. Sections 129, 166, and 301.40 In the absence of federal toll regulation , some issues have shifted to the courts. Commerce Clause Issues in the Courts41 With the advent of electronic tolling and computerized charging and collection, toll operators have the capability of electronically distinguish ing among users by their residences and charg ing varying toll rates accordingly . However, such a course of action could create legal complications, including questions about whether variations in toll schedules based on residence violate a constitutional principle known as the “dormant Commerce Clause.”42 The Commerce Clause of the U.S. Constitution provides that Congress shall have the power to regulate commerce with foreign nations and among the various states.43 Congress has reli ed on this power as the constitutional basis for a notable portion of the laws passed over the last 80 years, and the Commerce Clause provides a broad basis for the exercise of"
1488bfc2-8812-4da4-8b88-345f2401546c," congressional authority.44 While the Commerce Clause is often relied on as a pos itive source of power for Congress to act, it also has been interpreted to have a “negative” or “dormant” effect, as courts have long held that the Commerce Clause limits state actions that unconstitutionally interfere with interstate commerce .45 However, s everal federal courts considering differential highway or bridge tolls for in -state and out-of-state residents have drawn a distinction between “differentiation” and “discrimination,” concluding that discounted tolls for in -state residents are acceptable so long as they do not favor an in -state commercial interest. Although the meaning and application of the dormant Commerce Clause has varied over time, the modern standard, as applied to fees levied by states , is effectively a three -pronged inquiry. A state levy will generally be upheld in the face of dormant Commerce Clause challenge if it “(1) is based on some fair approximation of use of the facilities; 39 U.S."
1488bfc2-8812-4da4-8b88-345f2401546c," Government Accountability Office, Highway Infrastructure: Federal -State Partnership Produces Benefits and Poses Oversight Risks , GAO -12-474, April 2012, pp. 20 -29, 40 -42, http://www.gao.gov/ assets/ 600/590499.pdf . 40 In response to these concerns, FHWA allows states to request memoranda of understanding with the agency that a project meets the toll eligibility requirements and that the state will comply with the requirements of 23 U.S.C. 129. 41 This section was prepared by Adam Vann, Legislative Attorney, American Law Division of the Congressional Research Ser vice. 42 Some of the decisions addressing disparate toll schedules also involve claims of a constitutional “right to travel.” The Supreme Court has recognized that various provisions of the Constitution protect the right to travel, including the Privileges or Immunities Clause of the Fourteenth Amendment ( see, e.g. , Saenz v Roe , 526 U.S. 489, 500 -03 (1999)), as well as a similar Privileges and Immunities Clause in Article IV ( see, e.g .,"
1488bfc2-8812-4da4-8b88-345f2401546c," Hicklin v Orbeck , 437 U.S. 518, 524 (1978)) and the Equal Protection Cla use of the Fourteenth Amendment (see, e.g., Shapiro v. Thompson , 394 U.S. 618 (1969). It does not appear that any court has concluded that disparate toll schedules violate this “right to travel.” For further discussion, see Selevan v New York Thruway , 584 F.3d 82, 98 -102 (2nd Cir. 2009). 43 U.S. Const., Art. I, §8, cl. 3. 44 See Gonzales v . Raich , 545 U.S. 1, 17 (2005) (“Our case law firmly establishes Congress’ power to regulate purely local activities that are part of an economic ‘class of activities’ that have a substantial effect on interstate commerce”). 45 See Gibbons v. Ogden , 22 U.S. (9 Wheat.) 1 (1824) ; Wilson v. Black -Bird Creek Marsh Co. , 27 U.S. (2 Pet.) 245 (1829) ; Cooley v. Board of Wardens of Port of Philadelphia , 53 U.S. (12 How.) 299 (1851). Tolling U.S. Highways and Bridges Congressional Research Service 15 (2) is not excessive in relation to the benefits conferred; and (3) does not discriminate against"
1488bfc2-8812-4da4-8b88-345f2401546c," interstate commerce.”46 For example, i n Cohen v. Rhode Island Turnpike and Bridge Authority ,47 a group of motorists who do not reside in Rhode Island challenged the constitutionality of a toll schedule for the Newport Bridge that provided discounts for residents, frequent travelers , and those u sing an E-ZPass transponder on the grounds that the toll schedule violated the dormant Commerce Clause. The U.S. District Court for the District of Rhode Island applied the three -part test and upheld the toll schedule. The court noted that “in order to st ate a claim for discrimination in violation of the Commerce Clause, a plaintiff must identify an in -state commercial interest that is favored, directly or indirectly, by the challenged statutes at the expense of out -of-state competitors.”48 Here, the court found that “Plaintiff ... failed to identify a specific in -state commercial interest that is favored by the Newport Bridge toll discount at the expense of particular out -of-state competitors, so it cannot"
1488bfc2-8812-4da4-8b88-345f2401546c," demonstrate that the discount discriminates against interstate commerce.”49 The court further concluded that the toll schedule was based on a fair approximation of the use of the facilities and was not excessive in relation to the benefits conferred to the payer . As a result, the court concluded the schedul e did not run afoul of the Commerce Clause.50 Similarly, in Yerger v . Massachusetts Turnpike Authority ,51 the U.S. Court of Appeals for the Third Circuit heard an appeal of a challenge to the Massachusetts Turnpike Authority’s Fast Lane Discount Program. Th e program offered discounted toll fares to users of Massachusett s’s Fast Lane electronic toll payment system, but not to users of the multistate E -ZPass electronic toll payment system. The plaintiffs alleged, among other things, that the different toll str uctures violated the dormant Commerce Clause. The court held that the toll structure was not discriminatory on its face, as the Fast Lane system was available to out -of-state drivers as well as"
1488bfc2-8812-4da4-8b88-345f2401546c," Massachusetts drivers, nor was it discriminatory in effect, as the requirements for enrollment in the Fast Lane program were the same for all drivers regardless of residency.52 Having found no discrimination, the court moved to a consideration of whether the tolls were excessive in relation to the local benefits confe rred, concluding that the burden of potentially having to carry two transponders in order to take advantage of the Fast Lane discounts was de minimis .53 Therefore, the court rejected the motorists’ argument and affirmed the lower court’s decision that the discounted tolls for Fast Lane participants did not violate the dormant Commerce Clause.54 These and other decisions55 indicate that federal courts may not be inclined to find that in -state toll discounts and similar variations in toll schedules run afoul of the dormant Commerce Clause. However, it is possible that legal challenges to other tolling schedule variations might produce a 46 Northwest Airlines, Inc. v County of Kent, Mich. , 510"
1488bfc2-8812-4da4-8b88-345f2401546c," U.S. 355, 369 (1994), citing Evansville -Vanderburgh Airport Auth. Dist. v. Delta Airlines, Inc. , 405 U.S. 707, 716 -17 (1972). 47 775 F.Supp.2d 439 (D.R.I. 2011). 48 Ibid., p. 447, quoting Selevan v N.Y. Thruway Auth. , 584 F.3d 82, 95 (2d Cir. 2009). 49 Ibid. 50 Ibid., p. 450. 51 395 Fed. Appx. 878 (3rd Cir. 2010). 52 Ibid., p. 882. 53 Ibid., p. 884. 54 Ibid., p. 885. 55 See, e.g ., Selevan v . N.Y. Thruway Auth. , 584 F.3d 82 (2d Cir. 2009); Angus Partners, LLC v . Walder , 52 F.Supp.3d 546 (S.D.N.Y. 2014); Janes v . Triborough Bridge and Tunnel Authority , 977 F.Supp.2d 320 (S.D.N.Y. 2013). Tolling U.S. Highways and Bridges Congressional Research Service 16 different result , and at least one court has indicated that differential toll schedules could be seen as discriminatory in viol ation of the dormant Commerce Clause in certain circumstances —for example , if the tolls are found to discriminate in favor of in -state commercial interests,56 or if the benefits of such tolls inure only to in -state"
1488bfc2-8812-4da4-8b88-345f2401546c," parties .57 In addition, Congress is always free to address any potential dormant Commerce Clause issues via legislation. As the Supreme Court has noted, “[w]here state or local government action is specifically authorized by Congress, it is not subject to the Commer ce Clause even if it interferes with interstate commerce.”58 Emerging Issues Some s tates may be tempted to collect tolls at state borders rather than at internal locations where more residents would be affected, effectively taxing interstate travel at high er rates than in -state travel and in some cases putting out -of-state companies at a competitive disadvantage against local companies. State legislation has also proposed giving state residents and businesses tax credits to offset the costs of tolls for state residents as a substitute for imposing border tolls .59 A related emerging issue relates to whether a state’s tolling of trucks engaged in the interstate movement of freight is an undue burden on interstate business.60 Tolling out"
1488bfc2-8812-4da4-8b88-345f2401546c," -of-state trucks differen tly from in -state trucks might be challenged as a tax that is in violation of the dormant Commerce C lause . Also , using commercial heavy truck tolls alone to fund toll facilities that are used by both heavy trucks and other motor vehicles could lead to dormant Commerce C lause challenges. Charging Truck s Commercial t ruck tolls are invariably higher than auto tolls, sometimes much higher: crossing the George Washington Bridge from New Jersey to New York at an off -peak hour costs $10.50 for a car with an electronic transponder, but $68.00 for a standard tractor -trailer rig. Truck tolls are set higher because the wear and tear caused by a heavy truck is much greater than that caused by most other vehicles. Trucking interests generally prefer higher fuels ta xes, whose revenues are dedicated to highway improvement, to higher tolls.61 Studies have concluded that funding highways with motor fuels taxes provides trucks a cross -subsidy from automobile users’ gas tax payments.62"
1488bfc2-8812-4da4-8b88-345f2401546c," Trucking interests generally oppose a dditional tolling, largely out of concern that political considerations will make it easier to raise tolls on trucks than on cars . In New York, the American 56 Cohen v. Rhode Island Turnpike and Bridge Authority , 775 F.Supp.2d 439, 447 (D.R.I. 2011). 57 Amer. Trucking Assoc., Inc. v . N.Y. Thruway Auth ., 199 F.Supp.3d 855, 882 -83 (S.D.N.Y. 2016), vacated on other grounds 2017 WL 946335 (S.D.N.Y. 2017). 58 White v. Mass. Council of Const. Employers, Inc ., 460 U.S. 204, 213 (1983), citing Southern Pacific Co. v . Arizona , 325 U.S. 761, 769 (1945). 59 “Disguised Border Toll Proposed in Pennsylvania,” Reason Foundation Surface Transportation News , no. 162, April 7, 2017, p. 10. 60 Craig R. Ducat, “Note —Does the Dormant Commerce Clause Put the Brakes on Residential Discounts for Road, Bridge, an d Tunnel Tolls?,” in Constitutional Interpretation , 10th ed. (Boston: Wadsworth, 2013), pp. 423 -426. 61 American Trucking Associations (ATA), “Highway Infrastructure &"
1488bfc2-8812-4da4-8b88-345f2401546c," Funding,” Trucking Issues , http://www.trucking.org/ Trucking_Issues_Highway_Infrastructure.aspx . 62 For the relative costs to the road network of use by different classes of vehicles, see Federal Highway Administration, Addendum to the 1997 Federal Highway Cost Allocation Study: Final Report (Washington, 2000), http://www.fhwa.dot.gov/ policy/ hcas/ addendum.htm . Tolling U.S. Highways and Bridges Congressional Research Service 17 Trucking Associations has challenged the State of New York’s use of toll revenues collected from commercial trucks using the New York Thruway to maintain canals in upstate New York.63 Trucking interests opposed a recently passed Rhode Island law allow ing imposition of truck -only tolls on National Highway System bridges in the state as they are reconstruc ted.64 “Double Taxation” and Fuel s Tax Rebates One of the common objections to the tolling of federally funded highways is that , because taxpayers have already paid for their construction and continue to pay for their use"
1488bfc2-8812-4da4-8b88-345f2401546c," through fuels taxes and other highway taxes , adding a toll would in effect be “double taxation.” Technology may help alleviate this concern, as electronic tolling facilities could credit each user for the estimated cost of motor fuel s taxes and other taxes by subtracting the estimated taxes from the toll paid. This would , however, lower toll revenue unless the toll rates are adjusted upward to compensate for the rebate. Another possibility would be to reimburse drivers for fuels taxes paid during toll road use via rebates on their tax returns. For taxpayers who file returns with the Internal Revenue Service , this could be done electronically. However , not all users file tax returns , leaving the question of how to protect these users from being charged both tolls and taxes for mileage driven on toll roads. The cost of the rebates to the U.S. Treasury could be subtracted from the HTF. If not, the rebates could be seen as a general fund subsidy to the HTF. Will Tolling Increase Transportation Spending?"
1488bfc2-8812-4da4-8b88-345f2401546c," Proponents often advocate tolling as a means of increasing total spending on surface transportation infrastructure. It is possible, however, that any increase in toll revenue could be offset by a decline in other revenues spent on surface transportation at the local, state, and federal levels. Congress has at times sought to condition federal support for states’ highway spending on “maintenance of effort” by state governments. Imposing similar requirements in conjunction with a large increase in the use of tolling would require increased federal monitoring of state and local transportation expenditures. Toll Credits An existing federal program, the toll credit program, has for many years allowed states to count expenditures of toll revenues on capital investments serving interstate travel as part of a state’s required match for federal highway grants.65 Although the statute states that the credit “shall not reduce nor replace State funds required to match Federal funds for any program under this title,” some"
1488bfc2-8812-4da4-8b88-345f2401546c," states have come to rely heavily on toll credits to meet their matching share requirements . A major expansion of Interstate highway tolling could also expand the use of toll credits 63 Linda Chiem, “Truckers Take NY Thruway Tolls Fight to 2nd Circ.,” Law360 , March 14, 2 017, https://www.law360.com/ articles/ 901865 . 64 The 2016 Rhode Island Law, known as RhodeWorks (2016 -S-2246), allows the Rhode Island Department of Transportation to establish and electronically collect tolls on heavy trucks crossing reconstructed National Highway System bridges in Rhode Island. Tolls on other vehicles are prohibited. Separately, in -state trucking companies and shippers are eligible for offsetting tax credits or rebates. 65 See 23 U.S.C. §120(A). In general, states must pay 20% of the cost of highway projects built with federal funds distributed by formula, except that the required match is 10% for Interstate highway projects. There are certain types of projects that do not require a state match. Tolling U.S. Highways"
1488bfc2-8812-4da4-8b88-345f2401546c," and Bridges Congressional Research Service 18 nationwide. This raises the possibility that states could provide les s state revenue funding for their matching shares of federal formula grants, unless other changes are made in the law. FHWA is charged with monitoring state spending to ensure that states maintain their efforts to improve the highway system. However, a 201 2 Government Accountability Office report found that FHWA ’s responsibility for determining whether a state could receive toll credits placed the agency “ in a position of approving actions it was actively and closely involved in developing.” 66 Vehicle Mile s Traveled Charges as an Alternative to Tolls A vehicle miles traveled ( VMT ) charge would be a toll -like charge on each mile driven. It has been advanced as an alternative to the federal and state motor fuels taxes that now support highway spending. As gen erally proposed, a mileage -based charge would be imposed for the use of any road within a state or nationwide, whereas tolls are"
1488bfc2-8812-4da4-8b88-345f2401546c," imposed only on specific highway segments , bridges, or tunnels . Most existing highway tolls are based on wei ght and distance tr aveled, and VMTs could be structured in a similar manner. Both electronic tolls and mileage -based road user charges could be used to implement congestion pricing, in which drivers are charged more for using a road at a busy time. However, a number of widel y criticized aspects of VMTs , such as the difficulty of accommodating drivers who lack credit card accounts to which the charges could be billed and concerns that the vehicle tracking system would invade drivers’ privacy, have generally been less prominent in discussions of tolling.67 Author Contact Information Robert S. Kirk Specialist in Transportation Policy rkirk@crs.loc.gov , 7-7769 Acknowledgments Adam Vann, Legislative Attorney , contributed the “Commerce Clause Issues in the Courts ” section of this report. Contact him at avann@crs.loc.gov , 7-6978. 66 U.S. Government Accountability Office, Highway Infrastructure:"
1488bfc2-8812-4da4-8b88-345f2401546c,
a3817243-3640-455f-904c-b5b41c10de55,"28 n TOLLWAYS / SUMMER 2012 28 n TOLLWAYS / SUMMER 2012TOLLING U.S. INTERSTATES: Lessons learned from Missouri’s Interstate 70 There has never been a better — or more critical time — to consider tolling U.S. interstates. According to the U.S. Department of Transportation’s 2008 Conditions and Performance Report, it is estimated that an annual cost of $24.8 billion is needed just to sustain the current condition and performance of the Interstate Highway System for the next 20 years. As the Highway Trust Fund continues to shrink, infrastructure needs are overwhelming without even considering expansion. Tolls are a sustainable source for operational and maintenance funds, and research conducted within HNTB Corporation’s America THINKS survey has shown the American public is more likely to support roads and bridges funded by tolls than by increased gas taxes. DELIVERING REAL SOLUTIONS n 29BY GRETCHEN IVY1 PICK THE RIGHT PROJECT. NOT EVERY INTERSTATE IS GOING TO BE RIGHT FOR TOLLING EXISTING INTERSTATE CAPACITY."
a3817243-3640-455f-904c-b5b41c10de55," UNDERSTAND WHAT YOU ARE TRYING TO GET OUT OF YOUR TOLLING PROJECT BEFORE YOU GO TOO FAR DOWN ONE PROGRAM PATH.The only federal program that allows tolling of existing general-purpose Interstate highways today is the Federal Highway Administration’s (FHWA) Interstate System Reconstruc - tion and Rehabilitation Pilot Program (ISRRPP). Only three slots were autho - rized within the program, and today, all are filled: Missouri, Virginia, and North Carolina have received provisional conditional approval for Interstate 70, and Interstate 95 (for both VA and NC), respectively. Other states applied but were not successful in obtaining FHWA approval. Additionally, several states were actively working on ap - plications for program approval at the time of North Carolina’s recent pro - gram selection in February 2012 and there remains significant support to have the available slots within the ISRRPP expanded. Missouri is the frontrunner. The state has made sig - nificant strides toward implementing its I-70 project,"
a3817243-3640-455f-904c-b5b41c10de55," including completion of the National Environmental Policy Act process and development of a four-state partnership with Illinois, Indiana, and Ohio to improve the national, 800-mile I-70 corridor. So why has the Missouri Department of Transportation (MoDOT) been suc - cessful at gaining provisional program approval to toll when other states have not? Since 2000, HNTB Corporation has been assisting MoDOT with a wide range of I-70 corridor planning, en - vironmental, and toll feasibility stud - ies to determine the best solution for improving I-70. As part of the corridor planning services, HNTB partnered with MoDOT to prepare the Federal ISRRPP application for the corridor, acted as the general engineering consultant for the tiered National Environmental Policy Act (NEPA) process, analyzed toll financial feasibility, investigated intelligent transportation systems and related technology applications, and conducted public and stakeholder education and outreach services. Here are best practices gleaned from this"
a3817243-3640-455f-904c-b5b41c10de55," experience with MoDOT’s I-70 application: 1. Pick the right project. Not every Interstate is going to be right for tolling existing Interstate capacity. If you are interested in value pricing, HOT lanes, express lanes, or only tolling new or non-Interstate capac - ity, this program may not be the best choice. That is why the FHWA’s tolling and pricing team is available 30 n TOLLWAYS / SUMMER 2012to help select the best program for each project with the submission of an initial expression of interest. Un - derstand what you are trying to get out of your tolling project before you go too far down one program path. Missouri’s I-70 represented an excellent candidate for the program. It is located in the heartland of the country and connects with major north-south Interstates in both Kansas City and St. Louis; heavy truck traffic on I-70 has continued to grow and is anticipated to more than double by 2030. As one of the first segments of the Interstate Highway System (IHS) to be built in the 1950s, it’s never"
a3817243-3640-455f-904c-b5b41c10de55," been recon - structed. MoDOT makes continu - ous major reinvestments just to maintain the highway, and at this point in its lifecycle, the pavement — and aggregate underneath — has reached the end of its useful life. The bottom line: an entirely new facility is needed, one with at least one more lane in both directions. Depending on the improvement concept selected, that will cost ap - proximately $3 billion to $4 billion, a price tag that would require MoDOT to shelve nearly all other sched - uled projects for a decade if funded through traditional means. 2. Tell your project’s story. MoDOT had the history and relevant data ready at its fingertips to demon - strate the need to reconstruct and expand the Interstate and effectively DELIVERING REAL SOLUTIONS n 31 convey why the I-70 project should be selected for the program. Data on the Interstate’s age, condition, intensity of use, other performance metrics, and key corridor issues were critical to describing the over - all need for the project. One possible"
a3817243-3640-455f-904c-b5b41c10de55," I-70 toll concept calls for freight movement within dedicated truck lanes. In fact, truck traffic on I-70 makes up nearly 30 percent of the daily traffic, is growing more than twice as fast as passenger traffic, and is projected to double by 2030. Dedicated truck lanes would be specifically used for qualifying trucks; are designed to handle the additional weight of the vehicles; are typically separated from other passenger vehicle traffic by barriers or grass medians; could have their own interchanges at locations that have heavy truck traffic with sepa - rate entrance and exit ramps; and could be used by all traffic during specific time periods for incident management, like lane closures for accidents or construction. Tolling with dedicated truck lanes offers the trucking industry — as well as the general traveling public — lots of efficiencies including enhanced safety, the potential to use longer/heavier truck loads, higher reliability (to ensure just- in-time delivery), more efficient movement of goods,"
a3817243-3640-455f-904c-b5b41c10de55," and reduced insurance costs. 3. Educate your customer . Tolling and pricing often are new concepts, and public outreach for these types of projects involves a greater focus on education than traditional roadway projects. It is critical the public un - derstands why the project cannot be paid for through other means, such as the fuel tax. Outreach efforts need to communicate the critical function that tolls play in providing corridor benefits, such as a sustain - able maintenance source, as well as information on how and by whom tolls will be collected. A major success factor for MoDOT has been the value provided by a robust public involvement program. It has facilitated the factoring of public input into the improvement strategy. One innovative and award- winning tool developed for this proj - ect was the online public meeting. It meaningfully and cost-effectively 32 n TOLLWAYS / SUMMER 2012engaged motorists, travelers, and other stakeholders across the cor - ridor. A 3-D video simulation and electronic"
a3817243-3640-455f-904c-b5b41c10de55," versions of informational displays are available for public viewing at www.improvei70.org. Robust engagement also has been crucial with the trucking industry, convenience store operators, and petroleum marketers, due to the calls for freight movement within dedicated truck lanes. Several an - cillary studies focused on national trends, and the impacts of freight movements, both within the corri - dor itself as well as origin-destina - tion impacts in the Kansas City and St. Louis metropolitan areas. Throughout this process, DOT lead - ership has been engaged to ensure commitment to the corridor vision, and to regular and proactive coor - dination with FHWA throughout the application process. 4. Consider private sector involve - ment. With today’s limited transpor - tation funding, demonstrating you can bring private sector financing to the table to complete the proj - ect faster and cheaper is an added value. The private sector can be involved in Interstate tolling projects through a wide range of public-"
a3817243-3640-455f-904c-b5b41c10de55," private partnership (P3) project delivery mechanisms. You will need to evaluate the pros and cons of DELIVERING REAL SOLUTIONS n 33 different project governance and de - livery options to decide if public or private ownership of the proposed project is the best approach. MoDOT is actively weighing its options. 5. Secure your legislation. When a state, local, or private agency decides to move forward with tolling an Interstate, there are several leg - islative issues that may need to be addressed prior to implementation. Does your state have the neces - sary legislative approvals to toll? To issue bonds? Does your state allow public-private partnerships to take advantage of private sector involve - ment? The challenge at the state level to enable tolling is one of the key factors preventing MoDOT’s I-70 project from moving forward toward implementation. HNTB’s role as a trusted adviser to transportation agencies has pro - vided the firm with a unique oppor - tunity to observe how various states have"
a3817243-3640-455f-904c-b5b41c10de55," developed, or are developing, P3 legislation. From that vantage point, here are several best prac - tices for maximizing P3 value: • Keep the language simple. The best P3 authorizing legislation often is just a few paragraphs. • Establish best-value selection crite - ria. To ensure the preferred project is advanced, the sponsoring agency should be able to choose the right bid, which may not always be the lowest bid. • Ensure flexibility. Sponsors should be able to take advantage of different project types, concession lengths, and the option to perform cursory reviews of unsolicited bids. • Limit the barriers to contract execu - tion. The sponsoring agency should attain the appropriate departmen - tal/legislative authority to execute procurement without further legis - lative or governmental approval. • Include implementation enhance - ments, e.g., video tolling and collection enforcement provisions, to maximize revenue. 34 n TOLLWAYS / SUMMER 2012WITH TODAY’S LIMITED TRANSPORTATION FUNDING, DEMONSTRATING YOU"
a3817243-3640-455f-904c-b5b41c10de55," CAN BRING PRIVATE SECTOR FINANCING TO THE TABLE TO COMPLETE THE PROJECT FASTER AND CHEAPER IS AN ADDED VALUE. • Allow public-public, as well as public- private partnerships. Perform a detailed inspection of current legis - lation and either “clean it up” or add a statement that the statute super - sedes any conflict with existing law. • Permit co-mingling of federal, public, and private funds. The legislation should ensure maximum flexibility by enabling the partnership to use multiple funding sources to deliver a project; and owners can then enter into different forms of P3 contracts as applicable to each project2. 6. Understand how revenues can be used. Tolling should provide a dedicated operations and main - tenance revenue stream to keep the Interstate in good operating condition with the safe and reliable standard of care the traveling public expects …for the long term. In fact, as part of ISRRPP, revenues collected from the tolled interstate facility have restrictions on their use and cannot be used"
a3817243-3640-455f-904c-b5b41c10de55," “off-corridor.” It’s a major reason some applica - tions have been rejected. Toll revenues must be used for debt service, reasonable return on investment — if private industry financing is involved — and any costs necessary for keeping the facility in good condition: operations and maintenance, reconstruction and rehabilitation, as well as cor - ridor capacity expansion. Excess toll revenues cannot be used for general state funding or other transportation system needs. Additionally, Interstate maintenance funds may not be used on a facility for which tolls are being collected under this program. However, regular federal-aid highway funds may be used to fund improvements, in addition to the toll revenues collected. 7. Factor in NEPA. Your project will need to have successfully com - pleted the NEPA process before approvals can be granted within the program. The social, economic, and environmental impacts of toll financing the project also must be evaluated within NEPA. The pro - gram gives priority to those"
a3817243-3640-455f-904c-b5b41c10de55," projects that can demonstrate fewer impacts to the natural and manmade environment, which also helps streamline the environmental approval process and project schedule. And — if your project has DELIVERING REAL SOLUTIONS n 35already evaluated tolling and re - ceived NEPA approvals — you have jumped over one of the toughest and most time consuming hurdles for successful program approval. MoDOT initiated the I-70 tiered NEPA process in advance of the ISRRPP application process, which provided significant data for use in the application and demonstrated the state’s commitment to mov - ing the project forward quickly. For MoDOT, a tiered Supplemental Environmental Impact Statement (SEIS) was the key to demonstrating the value of dedicated truck lanes. 8. Develop a sound tolling plan. As part of the application process, a state must demonstrate it has a tolling plan for the corridor, including the proposed toll rates, toll collection points, plans for manual and/or electronic toll col - lection, and the findings"
a3817243-3640-455f-904c-b5b41c10de55," of the traf - fic and revenue analysis performed for the corridor. Within the applica - tion, the FHWA wants to ensure the tolling plan for the corridor is fair and equitable to the traveling public, local communities along the corridor and neighboring states, and that tolling will be evaluated within the NEPA process for the project. 9. Learn by example. Missouri, Virginia, and North Carolina have all been successful at achieving provisional program slots. Review - ing their applications, consulting with their staff, and understanding the feedback they received from the FHWA can help streamline and strengthen future state applica - tions. While all available slots in the program are filled today, future federal transportation reauthoriza - tion could enable additional slots within the program, or allow more flexibility to toll existing Interstate general-purpose capacity. 10.Be ready to compete. Missouri understood the need to put together a competitive application to suc - cessfully gain federal approval"
a3817243-3640-455f-904c-b5b41c10de55," to toll I-70. The program is competitive and very limited, and many states are vying for a slot. MoDOT had to demonstrate that its I-70 project best met the eligibility requirements and that a sound plan was in place to get the project done. Today, no state has successfully implemented their ISRRPP tolling project. It remains to be seen if Missouri, 36 n TOLLWAYS / SUMMER 2012DELIVERING REAL SOLUTIONS n 37North Carolina or Virginia will be the first in the nation to fully imple - ment existing general-capacity In - terstate tolling. That first successful project could change the way exist - ing Interstates are maintained and expanded for the next generation of Interstate travelers. Tolling existing, general-purpose Inter - state capacity can require a sea change in how state DOTs do business. When selecting the right project, other questions decision makers should ask include: • What can you do with “more”? Tolling an Interstate frees up limited federal Interstate maintenance funds and state program dollars"
a3817243-3640-455f-904c-b5b41c10de55," so they can be leveraged on other pri - ority projects throughout the state. Understand and articulate how these dollars could be leveraged. • Can you accelerate project delivery? With today’s limited funding and a resource-minded public, can you reconstruct and expand your aging Interstate infrastructure in any other way, while getting it done faster and cheaper? Understanding such solutions will provide value for today’s evolving infrastructure marketplace. — GRETCHEN IVY is HNTB Corporation’s project manager for the I-70 dedicated truck lanes project in Missouri and a firm wide resource for the Federal Highway Administration’s Inter - state System Reconstruction and Rehabilitation Program. She may be reached at givy@hntb.com. 1 HNTB Corporation, Federal Highway Administration’s Interstate System Reconstruction and Reha - bilitation Program. The views in this article are the author’s alone and are not necessarily shared by the HNTB or the FHA’s ISRRP. 2 Guilmino, Brad / HNTB Corporation, and Heilmeier, Tim"
a3817243-3640-455f-904c-b5b41c10de55,
77390a2c-07e0-4c82-9ae4-7727880e5407,"The HNTB Companies Engineers Ar chitects Planners WHITE PAPER | JANUARY 2013 Tolling the line, part I How to maximize toll revenue near U.S. international borders Public owners face unique and significant challenges when attempting to maximize revenue capture on toll facilities near the Mexican or Canadian border. In this white paper, three of the most problematic areas: • Submitting a confident T&R report or a conservative one? Which is best and why? • Pros and cons of electronic toll collection versus manual collection. • Extending enforcement beyond the border — a new frontier. page 2 More near -border toll facilities in the future Residents of El Paso, Texas, or Ciudad Juárez, Mexico, are all too familiar with traffic congestion. On the U.S. side, near -border highways and interstates can be jammed, creating delays, draining productivity and hampering the flow of goods and services into and out of the country. In fact, El Paso is the fourth busiest truck gateway in the United States, according to the"
77390a2c-07e0-4c82-9ae4-7727880e5407," U.S.DOT’s Bureau of Transportation Statistics. The gridlock is due, in part, to the North American Free Trade Agreement, which has incr eased dramatically cross- border traffic : − Nearly 93 million personal vehicles entered the United States in 2011, 31.6 million from Canada and 61.2 million from Mexico, according to the BTS. − In 2011, goods valued at more than $1.06 trillion crossed the U. S. border in trade with the two countries – 15 percent higher than in 2010 and 44 percent higher than 2009. − Total trade between U.S., Canada and Mexico increased 12 percent in 2011 from 2010. − Among all modes, roads had the largest increase in shipment value, $69 billion, from 2010 to 2011. The increased trade is clogging ports of entry. In 2011, authorities in Laredo, Texas, the top road gateway with $117.3 billion in international road shipments, nearly doubled the number of lanes to 15 on the World Trade Bridge. Still, the wait to enter or exit the United States can be as long as six hours. Lack of traditional"
77390a2c-07e0-4c82-9ae4-7727880e5407," funding is driving trend No question the need for more border crossings and expansion of near -border facilities is there, but the funding to pay for them is not. As cash- strapped state departments of transportation try to keep pace with demand, many are considering tolling as a so lution to funding the mobility -enhancing projects their constituents so desperately need. We can see this trend playing out on both borders: • In California, the San Diego Association of Governments is considering a new port of entry and four -lane state highway border crossing in Otay Mesa. • In El Paso, the Texas Department of Transportation is attempting to ease congestion by implementing, in phases, a 40 -mile toll system of managed lanes and new toll lanes along Loop 375 and Inters tate 10. • On the northern border, the cities of Detroit and Windsor, Ontario, are a step closer to building a New International Trade Crossing toll bridge. Troubleshooting the three biggest challenges public owners will face HNTB Corporation has"
